product_id,name,category,price
prod_029496,Plant Model 29496,Home & Garden,26.52
prod_029497,Filter Model 29497,Automotive,233.51
prod_029498,Oil Model 29498,Automotive,29.25
prod_029499,Tool Set Model 29499,Automotive,481.34
prod_029500,Building Blocks Model 29500,Toys,189.06
prod_029501,Yoga Mat Model 29501,Sports,502.36
prod_029502,Oil Model 29502,Automotive,437.59
prod_029503,Face Cream Model 29503,Beauty,245.04
prod_029504,Perfume Model 29504,Beauty,144.67
prod_029505,Moisturizer Model 29505,Beauty,495.15
prod_029506,Car Cover Model 29506,Automotive,254.01
prod_029507,Nail Polish Model 29507,Beauty,254.66
prod_029508,Laptop Model 29508,Electronics,416.53
prod_029509,Coffee Maker Model 29509,Home & Garden,199.33
prod_029510,Toy Train Model 29510,Toys,35.69
prod_029511,T-Shirt Model 29511,Clothing,471.6
prod_029512,Kitchen Set Model 29512,Home & Garden,84.12
prod_029513,Garden Tools Model 29513,Home & Garden,11.97
prod_029514,Lipstick Model 29514,Beauty,291.4
prod_029515,Moisturizer Model 29515,Beauty,22.12
prod_029516,Furniture Model 29516,Home & Garden,454.86
prod_029517,Doll Model 29517,Toys,29.65
prod_029518,Decoration Model 29518,Home & Garden,437.29
prod_029519,Building Blocks Model 29519,Toys,397.34
prod_029520,Biography Model 29520,Books,334.42
prod_029521,Novel Model 29521,Books,176.88
prod_029522,Jeans Model 29522,Clothing,90.31
prod_029523,Baseball Glove Model 29523,Sports,417.53
prod_029524,Shirt Model 29524,Clothing,143.47
prod_029525,Filter Model 29525,Automotive,164.69
prod_029526,Coffee Maker Model 29526,Home & Garden,117.42
prod_029527,Skirt Model 29527,Clothing,104.19
prod_029528,Lipstick Model 29528,Beauty,356.42
prod_029529,Keyboard Model 29529,Electronics,32.54
prod_029530,Tablet Model 29530,Electronics,76.71
prod_029531,Car Cover Model 29531,Automotive,326.3
prod_029532,Laptop Model 29532,Electronics,408.37
prod_029533,Plant Model 29533,Home & Garden,73.05
prod_029534,Jacket Model 29534,Clothing,278.13
prod_029535,Kitchen Set Model 29535,Home & Garden,48.8
prod_029536,Basketball Model 29536,Sports,386.81
prod_029537,Cookbook Model 29537,Books,162.19
prod_029538,Volleyball Model 29538,Sports,53.25
prod_029539,Shirt Model 29539,Clothing,364.24
prod_029540,Tablet Model 29540,Electronics,95.31
prod_029541,Building Blocks Model 29541,Toys,394.17
prod_029542,Tire Model 29542,Automotive,170.68
prod_029543,Tablet Model 29543,Electronics,504.75
prod_029544,Monitor Model 29544,Electronics,337.02
prod_029545,Novel Model 29545,Books,333.52
prod_029546,Golf Clubs Model 29546,Sports,53.98
prod_029547,Oil Model 29547,Automotive,114.07
prod_029548,Keyboard Model 29548,Electronics,470.48
prod_029549,Basketball Model 29549,Sports,71.36
prod_029550,Nail Polish Model 29550,Beauty,136.21
prod_029551,Laptop Model 29551,Electronics,88.18
prod_029552,Lamp Model 29552,Home & Garden,171.14
prod_029553,Building Blocks Model 29553,Toys,96.56
prod_029554,Plant Model 29554,Home & Garden,97.41
prod_029555,Textbook Model 29555,Books,15.5
prod_029556,Car Cover Model 29556,Automotive,46.75
prod_029557,Skirt Model 29557,Clothing,44.53
prod_029558,Novel Model 29558,Books,329.76
prod_029559,Doll Model 29559,Toys,79.7
prod_029560,Cookbook Model 29560,Books,376.72
prod_029561,Biography Model 29561,Books,206.04
prod_029562,T-Shirt Model 29562,Clothing,159.48
prod_029563,Basketball Model 29563,Sports,199.92
prod_029564,Monitor Model 29564,Electronics,49.69
prod_029565,Action Figure Model 29565,Toys,315.03
prod_029566,Brake Pad Model 29566,Automotive,46.73
prod_029567,Camera Model 29567,Electronics,441.49
prod_029568,Board Game Model 29568,Toys,468.98
prod_029569,Novel Model 29569,Books,325.26
prod_029570,Shirt Model 29570,Clothing,493.37
prod_029571,Moisturizer Model 29571,Beauty,242.36
prod_029572,Camera Model 29572,Electronics,168.53
prod_029573,Soccer Ball Model 29573,Sports,315.67
prod_029574,Board Game Model 29574,Toys,274.38
prod_029575,Toy Train Model 29575,Toys,292.54
prod_029576,Tool Set Model 29576,Automotive,190.21
prod_029577,Garden Tools Model 29577,Home & Garden,451.07
prod_029578,Shampoo Model 29578,Beauty,390.41
prod_029579,Perfume Model 29579,Beauty,453.86
prod_029580,Smartphone Model 29580,Electronics,320.71
prod_029581,Mascara Model 29581,Beauty,278.86
prod_029582,Remote Car Model 29582,Toys,255.48
prod_029583,Mascara Model 29583,Beauty,459
prod_029584,Smartphone Model 29584,Electronics,180.62
prod_029585,Car Cover Model 29585,Automotive,283.35
prod_029586,Running Shoes Model 29586,Sports,370.2
prod_029587,Plant Model 29587,Home & Garden,195.59
prod_029588,T-Shirt Model 29588,Clothing,292.2
prod_029589,Tennis Racket Model 29589,Sports,292
prod_029590,Jeans Model 29590,Clothing,330.79
prod_029591,Skirt Model 29591,Clothing,266.69
prod_029592,Toy Train Model 29592,Toys,447.25
prod_029593,Tennis Racket Model 29593,Sports,134.05
prod_029594,Novel Model 29594,Books,85.36
prod_029595,Dress Model 29595,Clothing,385.03
prod_029596,LEGO Set Model 29596,Toys,63.72
prod_029597,Building Blocks Model 29597,Toys,263.93
prod_029598,Doll Model 29598,Toys,322.99
prod_029599,Basketball Model 29599,Sports,61.14
prod_029600,Doll Model 29600,Toys,161.06
prod_029601,Yoga Mat Model 29601,Sports,458.12
prod_029602,Tablet Model 29602,Electronics,64.32
prod_029603,Car Part Model 29603,Automotive,25.95
prod_029604,Brake Pad Model 29604,Automotive,31.09
prod_029605,Board Game Model 29605,Toys,276.62
prod_029606,Battery Model 29606,Automotive,132.39
prod_029607,Laptop Model 29607,Electronics,16.57
prod_029608,Baseball Glove Model 29608,Sports,346.8
prod_029609,Dress Model 29609,Clothing,457.77
prod_029610,T-Shirt Model 29610,Clothing,33.09
prod_029611,Tool Set Model 29611,Automotive,304.48
prod_029612,Smartphone Model 29612,Electronics,314.53
prod_029613,Poetry Model 29613,Books,232.73
prod_029614,T-Shirt Model 29614,Clothing,331.69
prod_029615,Garden Tools Model 29615,Home & Garden,151.96
prod_029616,History Model 29616,Books,397.11
prod_029617,Jeans Model 29617,Clothing,284.72
prod_029618,Basketball Model 29618,Sports,34.08
prod_029619,Headphones Model 29619,Electronics,325.2
prod_029620,Building Blocks Model 29620,Toys,192.16
prod_029621,Face Cream Model 29621,Beauty,56.3
prod_029622,Smart Watch Model 29622,Electronics,379.03
prod_029623,Decoration Model 29623,Home & Garden,452.95
prod_029624,T-Shirt Model 29624,Clothing,397.84
prod_029625,Kitchen Set Model 29625,Home & Garden,448.79
prod_029626,Lipstick Model 29626,Beauty,65.85
prod_029627,Skirt Model 29627,Clothing,191.38
prod_029628,Pants Model 29628,Clothing,348.71
prod_029629,History Model 29629,Books,398.71
prod_029630,Foundation Model 29630,Beauty,103.41
prod_029631,Laptop Model 29631,Electronics,24.48
prod_029632,Jacket Model 29632,Clothing,17.86
prod_029633,Garden Tools Model 29633,Home & Garden,335.48
prod_029634,Garden Tools Model 29634,Home & Garden,75.13
prod_029635,Toy Train Model 29635,Toys,311.58
prod_029636,Science Model 29636,Books,416.04
prod_029637,Nail Polish Model 29637,Beauty,72.87
prod_029638,Moisturizer Model 29638,Beauty,154.37
prod_029639,Nail Polish Model 29639,Beauty,222.9
prod_029640,Car Part Model 29640,Automotive,81.67
prod_029641,Doll Model 29641,Toys,280.13
prod_029642,Coffee Maker Model 29642,Home & Garden,113.34
prod_029643,Remote Car Model 29643,Toys,379.57
prod_029644,Golf Clubs Model 29644,Sports,122.17
prod_029645,Lamp Model 29645,Home & Garden,327.46
prod_029646,Pants Model 29646,Clothing,254.27
prod_029647,Basketball Model 29647,Sports,242.23
prod_029648,LEGO Set Model 29648,Toys,213.05
prod_029649,Battery Model 29649,Automotive,370.59
prod_029650,Building Blocks Model 29650,Toys,433.36
prod_029651,Volleyball Model 29651,Sports,329.67
prod_029652,Tool Set Model 29652,Automotive,97
prod_029653,Yoga Mat Model 29653,Sports,258.05
prod_029654,Building Blocks Model 29654,Toys,224.38
prod_029655,Car Part Model 29655,Automotive,122.23
prod_029656,Baseball Glove Model 29656,Sports,48.74
prod_029657,Tablet Model 29657,Electronics,121.12
prod_029658,Remote Car Model 29658,Toys,180.45
prod_029659,Action Figure Model 29659,Toys,487.74
prod_029660,History Model 29660,Books,277.89
prod_029661,Jacket Model 29661,Clothing,441.67
prod_029662,Camera Model 29662,Electronics,39.9
prod_029663,Laptop Model 29663,Electronics,438.54
prod_029664,Shampoo Model 29664,Beauty,184.37
prod_029665,Tablet Model 29665,Electronics,351.2
prod_029666,Tablet Model 29666,Electronics,456.35
prod_029667,Dress Model 29667,Clothing,313.25
prod_029668,History Model 29668,Books,362.14
prod_029669,Soccer Ball Model 29669,Sports,166.43
prod_029670,Toy Train Model 29670,Toys,449.47
prod_029671,Keyboard Model 29671,Electronics,118.7
prod_029672,Headphones Model 29672,Electronics,18.68
prod_029673,Cookbook Model 29673,Books,24.78
prod_029674,Remote Car Model 29674,Toys,372.92
prod_029675,Laptop Model 29675,Electronics,368.38
prod_029676,Car Part Model 29676,Automotive,149.51
prod_029677,Soccer Ball Model 29677,Sports,346.56
prod_029678,Jacket Model 29678,Clothing,371.39
prod_029679,Lamp Model 29679,Home & Garden,326.9
prod_029680,Jeans Model 29680,Clothing,401.99
prod_029681,Monitor Model 29681,Electronics,423.52
prod_029682,Shirt Model 29682,Clothing,402.28
prod_029683,Action Figure Model 29683,Toys,157.74
prod_029684,Basketball Model 29684,Sports,21.71
prod_029685,Face Cream Model 29685,Beauty,402.69
prod_029686,History Model 29686,Books,474.07
prod_029687,Biography Model 29687,Books,207.73
prod_029688,Science Model 29688,Books,144.24
prod_029689,Tablet Model 29689,Electronics,35.59
prod_029690,Headphones Model 29690,Electronics,65.15
prod_029691,Camera Model 29691,Electronics,369.62
prod_029692,Tennis Racket Model 29692,Sports,442.58
prod_029693,Kitchen Set Model 29693,Home & Garden,26.31
prod_029694,History Model 29694,Books,436.52
prod_029695,Mascara Model 29695,Beauty,20.4
prod_029696,Textbook Model 29696,Books,389.74
prod_029697,Lamp Model 29697,Home & Garden,421.18
prod_029698,Golf Clubs Model 29698,Sports,370.29
prod_029699,Kitchen Set Model 29699,Home & Garden,253.98
prod_029700,Building Blocks Model 29700,Toys,39.45
prod_029701,Headphones Model 29701,Electronics,491.19
prod_029702,Plant Model 29702,Home & Garden,174.75
prod_029703,Foundation Model 29703,Beauty,412.68
prod_029704,Face Cream Model 29704,Beauty,144.65
prod_029705,Tool Set Model 29705,Automotive,70.15
prod_029706,Perfume Model 29706,Beauty,470.68
prod_029707,Headphones Model 29707,Electronics,130.22
prod_029708,Baseball Glove Model 29708,Sports,105.04
prod_029709,Battery Model 29709,Automotive,48.14
prod_029710,Tablet Model 29710,Electronics,330.12
prod_029711,Face Cream Model 29711,Beauty,321.29
prod_029712,Textbook Model 29712,Books,70.59
prod_029713,Filter Model 29713,Automotive,343.49
prod_029714,Basketball Model 29714,Sports,91.31
prod_029715,Kitchen Set Model 29715,Home & Garden,361.46
prod_029716,Cookbook Model 29716,Books,98.74
prod_029717,Poetry Model 29717,Books,254.51
prod_029718,Hoodie Model 29718,Clothing,350.54
prod_029719,Tire Model 29719,Automotive,109.72
prod_029720,Keyboard Model 29720,Electronics,182.03
prod_029721,Tablet Model 29721,Electronics,45.85
prod_029722,Skirt Model 29722,Clothing,425.67
prod_029723,Textbook Model 29723,Books,264.42
prod_029724,Camera Model 29724,Electronics,402.38
prod_029725,Brake Pad Model 29725,Automotive,196.47
prod_029726,Nail Polish Model 29726,Beauty,70.08
prod_029727,Tennis Racket Model 29727,Sports,71.94
prod_029728,Car Part Model 29728,Automotive,153.51
prod_029729,Face Cream Model 29729,Beauty,422.28
prod_029730,Jacket Model 29730,Clothing,412.56
prod_029731,Hoodie Model 29731,Clothing,252.98
prod_029732,Bedding Model 29732,Home & Garden,379.41
prod_029733,Textbook Model 29733,Books,327.15
prod_029734,T-Shirt Model 29734,Clothing,68.4
prod_029735,Smartphone Model 29735,Electronics,470.45
prod_029736,Soccer Ball Model 29736,Sports,296.28
prod_029737,Camera Model 29737,Electronics,339.49
prod_029738,Monitor Model 29738,Electronics,151.31
prod_029739,Laptop Model 29739,Electronics,503.33
prod_029740,Smartphone Model 29740,Electronics,263.22
prod_029741,Action Figure Model 29741,Toys,414.74
prod_029742,Decoration Model 29742,Home & Garden,202.37
prod_029743,Dress Model 29743,Clothing,397.41
prod_029744,Cookbook Model 29744,Books,26.57
prod_029745,Golf Clubs Model 29745,Sports,353.48
prod_029746,Dress Model 29746,Clothing,357.68
prod_029747,Shirt Model 29747,Clothing,38.04
prod_029748,Car Cover Model 29748,Automotive,21.31
prod_029749,Garden Tools Model 29749,Home & Garden,398.94
prod_029750,Action Figure Model 29750,Toys,363.18
prod_029751,Filter Model 29751,Automotive,480.25
prod_029752,Perfume Model 29752,Beauty,110.21
prod_029753,Keyboard Model 29753,Electronics,141.87
prod_029754,Basketball Model 29754,Sports,298.73
prod_029755,Cookbook Model 29755,Books,358.89
prod_029756,LEGO Set Model 29756,Toys,26.12
prod_029757,Poetry Model 29757,Books,312.34
prod_029758,Golf Clubs Model 29758,Sports,217.45
prod_029759,Headphones Model 29759,Electronics,15.93
prod_029760,Jeans Model 29760,Clothing,417.27
prod_029761,Doll Model 29761,Toys,458.74
prod_029762,Garden Tools Model 29762,Home & Garden,106.39
prod_029763,Pants Model 29763,Clothing,492.17
prod_029764,Nail Polish Model 29764,Beauty,226.74
prod_029765,Running Shoes Model 29765,Sports,396.38
prod_029766,Furniture Model 29766,Home & Garden,426.29
prod_029767,Comic Model 29767,Books,124.62
prod_029768,Baseball Glove Model 29768,Sports,214.92
prod_029769,Biography Model 29769,Books,485.64
prod_029770,Volleyball Model 29770,Sports,202.73
prod_029771,Cookbook Model 29771,Books,323.09
prod_029772,Science Model 29772,Books,118.76
prod_029773,Comic Model 29773,Books,424.94
prod_029774,Running Shoes Model 29774,Sports,389.49
prod_029775,Science Model 29775,Books,334.12
prod_029776,Golf Clubs Model 29776,Sports,42.39
prod_029777,Tablet Model 29777,Electronics,17.39
prod_029778,Running Shoes Model 29778,Sports,63.85
prod_029779,Foundation Model 29779,Beauty,367.88
prod_029780,Car Part Model 29780,Automotive,106.95
prod_029781,Hoodie Model 29781,Clothing,94.82
prod_029782,Mascara Model 29782,Beauty,217.92
prod_029783,Baseball Glove Model 29783,Sports,82.14
prod_029784,Board Game Model 29784,Toys,34.36
prod_029785,Camera Model 29785,Electronics,397.01
prod_029786,Face Cream Model 29786,Beauty,72.03
prod_029787,Poetry Model 29787,Books,387.77
prod_029788,Nail Polish Model 29788,Beauty,84.63
prod_029789,Car Part Model 29789,Automotive,313.29
prod_029790,Foundation Model 29790,Beauty,490.77
prod_029791,Brake Pad Model 29791,Automotive,359.03
prod_029792,Action Figure Model 29792,Toys,440.78
prod_029793,Tennis Racket Model 29793,Sports,315.47
prod_029794,Moisturizer Model 29794,Beauty,507.56
prod_029795,Pants Model 29795,Clothing,176.15
prod_029796,Action Figure Model 29796,Toys,382.3
prod_029797,Car Cover Model 29797,Automotive,229.04
prod_029798,Oil Model 29798,Automotive,417.34
prod_029799,Decoration Model 29799,Home & Garden,81.32
prod_029800,T-Shirt Model 29800,Clothing,229.73
prod_029801,Toy Train Model 29801,Toys,48.15
prod_029802,Tablet Model 29802,Electronics,476.68
prod_029803,Lamp Model 29803,Home & Garden,309.17
prod_029804,Smart Watch Model 29804,Electronics,454.27
prod_029805,Lipstick Model 29805,Beauty,420.41
prod_029806,Jacket Model 29806,Clothing,450.53
prod_029807,Shampoo Model 29807,Beauty,155.84
prod_029808,Soccer Ball Model 29808,Sports,255.59
prod_029809,Decoration Model 29809,Home & Garden,35.51
prod_029810,Building Blocks Model 29810,Toys,351.6
prod_029811,Toy Train Model 29811,Toys,424.5
prod_029812,Cookbook Model 29812,Books,499
prod_029813,Remote Car Model 29813,Toys,16.6
prod_029814,Headphones Model 29814,Electronics,443.14
prod_029815,Smartphone Model 29815,Electronics,252.7
prod_029816,Board Game Model 29816,Toys,221.89
prod_029817,Novel Model 29817,Books,71.32
prod_029818,Smart Watch Model 29818,Electronics,247.14
prod_029819,Golf Clubs Model 29819,Sports,213.64
prod_029820,Doll Model 29820,Toys,52.85
prod_029821,Kitchen Set Model 29821,Home & Garden,365.65
prod_029822,Bedding Model 29822,Home & Garden,324.18
prod_029823,Tool Set Model 29823,Automotive,425.65
prod_029824,Yoga Mat Model 29824,Sports,115.4
prod_029825,Golf Clubs Model 29825,Sports,203.13
prod_029826,Poetry Model 29826,Books,438.01
prod_029827,Jacket Model 29827,Clothing,202.35
prod_029828,Battery Model 29828,Automotive,132.57
prod_029829,T-Shirt Model 29829,Clothing,209.46
prod_029830,Mascara Model 29830,Beauty,414.45
prod_029831,T-Shirt Model 29831,Clothing,338.01
prod_029832,LEGO Set Model 29832,Toys,126.06
prod_029833,Laptop Model 29833,Electronics,237.65
prod_029834,Bedding Model 29834,Home & Garden,196.59
prod_029835,Basketball Model 29835,Sports,193.78
prod_029836,Cookbook Model 29836,Books,354.27
prod_029837,History Model 29837,Books,509.5
prod_029838,Perfume Model 29838,Beauty,228.46
prod_029839,Novel Model 29839,Books,24.51
prod_029840,Hoodie Model 29840,Clothing,444.4
prod_029841,Perfume Model 29841,Beauty,19.37
prod_029842,Action Figure Model 29842,Toys,471.71
prod_029843,Kitchen Set Model 29843,Home & Garden,204.38
prod_029844,Tool Set Model 29844,Automotive,503.54
prod_029845,Building Blocks Model 29845,Toys,352.91
prod_029846,Garden Tools Model 29846,Home & Garden,418.14
prod_029847,Brake Pad Model 29847,Automotive,232.51
prod_029848,Nail Polish Model 29848,Beauty,422.56
prod_029849,Jeans Model 29849,Clothing,60.66
prod_029850,Comic Model 29850,Books,102.54
prod_029851,Garden Tools Model 29851,Home & Garden,65.53
prod_029852,LEGO Set Model 29852,Toys,486.82
prod_029853,Nail Polish Model 29853,Beauty,259.46
prod_029854,Science Model 29854,Books,199.12
prod_029855,Filter Model 29855,Automotive,48.87
prod_029856,Novel Model 29856,Books,354.66
prod_029857,Lamp Model 29857,Home & Garden,425.2
prod_029858,Novel Model 29858,Books,475.5
prod_029859,Nail Polish Model 29859,Beauty,374.47
prod_029860,Board Game Model 29860,Toys,18.65
prod_029861,Keyboard Model 29861,Electronics,427.26
prod_029862,Pants Model 29862,Clothing,350.41
prod_029863,Decoration Model 29863,Home & Garden,250.77
prod_029864,Lipstick Model 29864,Beauty,238.62
prod_029865,Face Cream Model 29865,Beauty,467.22
prod_029866,Soccer Ball Model 29866,Sports,200.64
prod_029867,Cookbook Model 29867,Books,224.21
prod_029868,Headphones Model 29868,Electronics,364.18
prod_029869,Decoration Model 29869,Home & Garden,481.27
prod_029870,Doll Model 29870,Toys,382.98
prod_029871,Toy Train Model 29871,Toys,385.62
prod_029872,Car Cover Model 29872,Automotive,257.11
prod_029873,Garden Tools Model 29873,Home & Garden,312.02
prod_029874,Lipstick Model 29874,Beauty,320.23
prod_029875,Action Figure Model 29875,Toys,90
prod_029876,Textbook Model 29876,Books,181.24
prod_029877,Coffee Maker Model 29877,Home & Garden,147.98
prod_029878,Baseball Glove Model 29878,Sports,43.78
prod_029879,Volleyball Model 29879,Sports,499.28
prod_029880,Hoodie Model 29880,Clothing,378.72
prod_029881,Dress Model 29881,Clothing,28.35
prod_029882,Yoga Mat Model 29882,Sports,64.23
prod_029883,Puzzle Model 29883,Toys,391.52
prod_029884,Shampoo Model 29884,Beauty,144.42
prod_029885,Cookbook Model 29885,Books,318.89
prod_029886,Puzzle Model 29886,Toys,354.14
prod_029887,Remote Car Model 29887,Toys,293.76
prod_029888,Bedding Model 29888,Home & Garden,197.99
prod_029889,Car Part Model 29889,Automotive,266.73
prod_029890,Tool Set Model 29890,Automotive,340.7
prod_029891,Face Cream Model 29891,Beauty,277.32
prod_029892,Laptop Model 29892,Electronics,355.02
prod_029893,Headphones Model 29893,Electronics,481.38
prod_029894,Science Model 29894,Books,328.43
prod_029895,Laptop Model 29895,Electronics,245.79
prod_029896,Jeans Model 29896,Clothing,338.64
prod_029897,Battery Model 29897,Automotive,129.24
prod_029898,Baseball Glove Model 29898,Sports,60.14
prod_029899,Puzzle Model 29899,Toys,280.68
prod_029900,Tennis Racket Model 29900,Sports,140.34
prod_029901,Remote Car Model 29901,Toys,194.65
prod_029902,T-Shirt Model 29902,Clothing,458.57
prod_029903,LEGO Set Model 29903,Toys,66.77
prod_029904,Camera Model 29904,Electronics,379.12
prod_029905,Oil Model 29905,Automotive,375.89
prod_029906,Building Blocks Model 29906,Toys,383.76
prod_029907,Mascara Model 29907,Beauty,218.26
prod_029908,Brake Pad Model 29908,Automotive,476.67
prod_029909,Lipstick Model 29909,Beauty,329.24
prod_029910,Keyboard Model 29910,Electronics,448.06
prod_029911,Yoga Mat Model 29911,Sports,438.83
prod_029912,Skirt Model 29912,Clothing,432.89
prod_029913,Running Shoes Model 29913,Sports,183.82
prod_029914,Battery Model 29914,Automotive,28.71
prod_029915,Board Game Model 29915,Toys,481.86
prod_029916,Oil Model 29916,Automotive,244.78
prod_029917,Car Part Model 29917,Automotive,345.73
prod_029918,Tool Set Model 29918,Automotive,110.17
prod_029919,T-Shirt Model 29919,Clothing,505.48
prod_029920,Dress Model 29920,Clothing,93.47
prod_029921,Jeans Model 29921,Clothing,82.63
prod_029922,Skirt Model 29922,Clothing,457.35
prod_029923,Jacket Model 29923,Clothing,151.29
prod_029924,Hoodie Model 29924,Clothing,66.71
prod_029925,Decoration Model 29925,Home & Garden,293.65
prod_029926,Coffee Maker Model 29926,Home & Garden,157.49
prod_029927,Headphones Model 29927,Electronics,381.25
prod_029928,Baseball Glove Model 29928,Sports,375.35
prod_029929,Coffee Maker Model 29929,Home & Garden,414.04
prod_029930,Furniture Model 29930,Home & Garden,440.73
prod_029931,Moisturizer Model 29931,Beauty,74.34
prod_029932,Volleyball Model 29932,Sports,224.64
prod_029933,Face Cream Model 29933,Beauty,384.5
prod_029934,Science Model 29934,Books,408.98
prod_029935,Camera Model 29935,Electronics,85.7
prod_029936,Monitor Model 29936,Electronics,229.11
prod_029937,Volleyball Model 29937,Sports,198.6
prod_029938,Keyboard Model 29938,Electronics,506.67
prod_029939,Plant Model 29939,Home & Garden,261.63
prod_029940,Tennis Racket Model 29940,Sports,138.21
prod_029941,Garden Tools Model 29941,Home & Garden,459.64
prod_029942,Baseball Glove Model 29942,Sports,198.08
prod_029943,Board Game Model 29943,Toys,410.33
prod_029944,Car Part Model 29944,Automotive,255.86
prod_029945,Oil Model 29945,Automotive,326.49
prod_029946,Plant Model 29946,Home & Garden,101.87
prod_029947,Plant Model 29947,Home & Garden,403.33
prod_029948,Toy Train Model 29948,Toys,53.71
prod_029949,Furniture Model 29949,Home & Garden,500.56
prod_029950,Coffee Maker Model 29950,Home & Garden,357.26
prod_029951,Building Blocks Model 29951,Toys,380.72
prod_029952,Garden Tools Model 29952,Home & Garden,284.66
prod_029953,Board Game Model 29953,Toys,238.87
prod_029954,Lipstick Model 29954,Beauty,46.05
prod_029955,Basketball Model 29955,Sports,420.15
prod_029956,Furniture Model 29956,Home & Garden,482.66
prod_029957,Doll Model 29957,Toys,27.25
prod_029958,Keyboard Model 29958,Electronics,163.16
prod_029959,Shirt Model 29959,Clothing,276.87
prod_029960,Headphones Model 29960,Electronics,59.03
prod_029961,Nail Polish Model 29961,Beauty,33.93
prod_029962,Moisturizer Model 29962,Beauty,501.25
prod_029963,Perfume Model 29963,Beauty,230.57
prod_029964,Remote Car Model 29964,Toys,297.34
prod_029965,Shampoo Model 29965,Beauty,481.95
prod_029966,Camera Model 29966,Electronics,222.97
prod_029967,Remote Car Model 29967,Toys,348.26
prod_029968,Doll Model 29968,Toys,317.76
prod_029969,Science Model 29969,Books,238.49
prod_029970,Face Cream Model 29970,Beauty,78.38
prod_029971,Basketball Model 29971,Sports,267.85
prod_029972,Yoga Mat Model 29972,Sports,70.86
prod_029973,Furniture Model 29973,Home & Garden,284.96
prod_029974,LEGO Set Model 29974,Toys,163.09
prod_029975,Foundation Model 29975,Beauty,83.19
prod_029976,Garden Tools Model 29976,Home & Garden,208.67
prod_029977,Yoga Mat Model 29977,Sports,344.52
prod_029978,Foundation Model 29978,Beauty,143.65
prod_029979,Furniture Model 29979,Home & Garden,301.34
prod_029980,Oil Model 29980,Automotive,78.77
prod_029981,Kitchen Set Model 29981,Home & Garden,67.38
prod_029982,Headphones Model 29982,Electronics,377.25
prod_029983,Shirt Model 29983,Clothing,457.62
prod_029984,Novel Model 29984,Books,27
prod_029985,Soccer Ball Model 29985,Sports,216.68
prod_029986,Smartphone Model 29986,Electronics,392.86
prod_029987,Brake Pad Model 29987,Automotive,499.1
prod_029988,Foundation Model 29988,Beauty,38.66
prod_029989,Pants Model 29989,Clothing,148.56
prod_029990,Oil Model 29990,Automotive,44.48
prod_029991,Remote Car Model 29991,Toys,314.27
prod_029992,Jacket Model 29992,Clothing,146.23
prod_029993,Bedding Model 29993,Home & Garden,128.87
prod_029994,Perfume Model 29994,Beauty,133.42
prod_029995,Comic Model 29995,Books,160.45
prod_029996,Biography Model 29996,Books,427.17
prod_029997,Jeans Model 29997,Clothing,92.93
prod_029998,Foundation Model 29998,Beauty,51.49
prod_029999,Tire Model 29999,Automotive,22.62
prod_030000,Filter Model 30000,Automotive,355.13
prod_030001,Moisturizer Model 30001,Beauty,94.46
prod_030002,Comic Model 30002,Books,448.94
prod_030003,Cookbook Model 30003,Books,113.38
prod_030004,Smartphone Model 30004,Electronics,106.14
prod_030005,Poetry Model 30005,Books,379.36
prod_030006,Textbook Model 30006,Books,319.24
prod_030007,Hoodie Model 30007,Clothing,222.06
prod_030008,Battery Model 30008,Automotive,324.54
prod_030009,Novel Model 30009,Books,491.89
prod_030010,Running Shoes Model 30010,Sports,89.94
prod_030011,Yoga Mat Model 30011,Sports,486.23
prod_030012,Cookbook Model 30012,Books,158.33
prod_030013,History Model 30013,Books,133.01
prod_030014,Action Figure Model 30014,Toys,137.91
prod_030015,Laptop Model 30015,Electronics,57.03
prod_030016,Mascara Model 30016,Beauty,425.77
prod_030017,Tennis Racket Model 30017,Sports,100.88
prod_030018,Skirt Model 30018,Clothing,430.24
prod_030019,Hoodie Model 30019,Clothing,153.84
prod_030020,Laptop Model 30020,Electronics,276.78
prod_030021,Mascara Model 30021,Beauty,365.34
prod_030022,Oil Model 30022,Automotive,326.59
prod_030023,History Model 30023,Books,297.2
prod_030024,Car Part Model 30024,Automotive,486.98
prod_030025,Science Model 30025,Books,473.65
prod_030026,Tennis Racket Model 30026,Sports,135.33
prod_030027,Coffee Maker Model 30027,Home & Garden,385.17
prod_030028,Monitor Model 30028,Electronics,297.92
prod_030029,LEGO Set Model 30029,Toys,154.71
prod_030030,Lipstick Model 30030,Beauty,225.91
prod_030031,Board Game Model 30031,Toys,87.88
prod_030032,Soccer Ball Model 30032,Sports,373.89
prod_030033,History Model 30033,Books,13.7
prod_030034,Golf Clubs Model 30034,Sports,354.93
prod_030035,Cookbook Model 30035,Books,210.76
prod_030036,T-Shirt Model 30036,Clothing,192.16
prod_030037,Perfume Model 30037,Beauty,35.16
prod_030038,Jacket Model 30038,Clothing,370.61
prod_030039,Building Blocks Model 30039,Toys,79.43
prod_030040,Monitor Model 30040,Electronics,319.05
prod_030041,Biography Model 30041,Books,22.98
prod_030042,Car Cover Model 30042,Automotive,188.68
prod_030043,Puzzle Model 30043,Toys,95.56
prod_030044,Mascara Model 30044,Beauty,70.23
prod_030045,Puzzle Model 30045,Toys,300.06
prod_030046,Remote Car Model 30046,Toys,464.67
prod_030047,Shirt Model 30047,Clothing,157.83
